feature_index,street_name,city,score
272495,CYPRESS STREET,46,86.0
272496,CYPRESS STREET,46,86.0
272497,HIGH STREET,46,86.0
272498,CHESTNUT STREET,46,80.0
272512,SPRING STREET,35,75.0
272513,SPRING STREET,35,75.0
272518,VILLAGE STREET,177,36.0
272519,VILLAGE STREET,177,36.0
272520,VILLAGE STREET,177,36.0
272521,WASHINGTON STREET,101,30.0
272522,WASHINGTON STREET,101,30.0
272523,WASHINGTON STREET,101,30.0
272524,VILLAGE STREET,177,54.0
272525,VILLAGE STREET,177,54.0
272526,VILLAGE STREET,187,36.0
272527,CONGRESS STREET,185,81.0
272528,CONGRESS STREET,185,36.0
272532,MAIN STREET,208,36.0
272533,MAIN STREET,208,36.0
272534,MAIN STREET,208,30.0
272535,BAY ROAD,266,33.0
272536,BAY ROAD,266,27.0
272537,BAY ROAD,266,27.0
272538,BAY ROAD,266,27.0
272539,BAY ROAD,266,27.0
272540,BAY ROAD,266,27.0
272541,MAIN STREET,208,36.0
272542,MAIN STREET,208,36.0
272543,MAIN STREET,208,36.0
272544,PULASKI BOULEVARD,25,48.0
272545,PULASKI BOULEVARD,101,48.0
272546,WASHINGTON STREET,220,83.0
272547,HIGH STREET,244,53.0
272548,HIGH STREET,244,53.0
272549,HIGH STREET,244,53.0
272550,CHESTNUT STREET,244,83.0
272551,CHESTNUT STREET,244,83.0
272552,CHESTNUT STREET,244,56.0
272553,CHESTNUT STREET,244,56.0
272554,HIGH STREET,244,53.0
272555,CHESTNUT STREET,244,56.0
272556,HIGH STREET,244,53.0
272557,SUMNER STREET,285,27.0
272558,SUMNER STREET,285,27.0
272563,MERIDIAN STREET,35,77.0
272564,MERIDIAN STREET,35,80.0
272565,MERIDIAN STREET,35,83.0
272566,PEARL STREET,57,80.0
272567,PEARL STREET,35,80.0
272568,PEARL STREET,57,80.0
272569,PEARL STREET,57,80.0
272570,PARK STREET,57,86.0
272571,PEARL STREET,57,80.0
272577,WASHINGTON STREET,307,45.0
272578,PARK STREET,208,39.0
272579,PARK STREET,208,39.0
272580,PARK STREET,208,39.0
272581,PARK STREET,208,39.0
272582,UNION STREET,101,46.4
272583,UNION STREET,101,33.0
272584,UNION STREET,101,33.0
272585,PARK STREET,208,36.0
272586,PARK STREET,208,36.0
272587,PARK STREET,208,36.0
272588,PARK STREET,208,39.0
272589,PARK STREET,208,39.0
272590,PARK STREET,208,36.0
272591,NORTH STREET,99,33.0
272592,NORTH STREET,99,36.0
272593,NORTH STREET,99,36.0
272595,MAPLE STREET,25,36.0
272596,MAPLE STREET,25,36.0
272597,MAPLE STREET,25,36.0
272626,VILLAGE STREET,187,33.0
272627,VILLAGE STREET,187,36.0
272637,NYE ROAD,20,39.0
272644,OLD BARNSTABLE ROAD,172,36.0
272645,OLD BARNSTABLE ROAD,172,36.0
272646,OLD BARNSTABLE ROAD,172,36.0
272647,OLD BARNSTABLE ROAD,172,36.0
272648,OLD BARNSTABLE ROAD,172,36.0
272649,OLD BARNSTABLE ROAD,172,33.0
272650,OLD BARNSTABLE ROAD,172,33.0
272651,SUMNER STREET,44,33.0
272652,SUMNER STREET,44,33.0
272653,SUMNER STREET,44,27.0
272654,SUMNER STREET,285,49.0
272655,SUMNER STREET,285,49.0
272656,SUMNER STREET,285,49.0
272657,COCASSET STREET,99,51.0
272658,COCASSET STREET,99,51.0
272659,CHESTNUT STREET,101,36.0
272661,CLARKE STREET,155,79.0
272662,CLARKE STREET,155,79.0
272665,SOUTH MAIN STREET,266,75.0
272666,SOUTH MAIN STREET,266,75.0
272667,SOUTH MAIN STREET,266,47.0
272668,SOUTH MAIN STREET,266,27.0
272669,SOUTH MAIN STREET,266,47.0
272670,KING STREET,101,36.0
272671,SOUTH MAIN STREET,266,41.0
272684,WASHINGTON STREET,82,56.0
272685,WASHINGTON STREET,82,56.0
272686,WASHINGTON STREET,82,36.0
272687,WASHINGTON STREET,82,36.0
272688,WASHINGTON STREET,82,36.0
272689,WASHINGTON STREET,82,36.0
272690,WASHINGTON STREET,82,36.0
272691,WASHINGTON STREET,82,36.0
272695,HARLOW ROAD,261,39.0
272696,HARLOW ROAD,261,42.0
272697,HARLOW ROAD,261,42.0
272698,HARLOW ROAD,261,39.0
272699,HARLOW ROAD,261,39.0
272703,WASHINGTON STREET,307,81.0
272704,WASHINGTON STREET,307,81.0
272705,WASHINGTON STREET,307,27.0
272706,PLEASANT STREET,50,54.0
272707,PLEASANT STREET,50,54.0
272708,PLEASANT STREET,50,54.0
272709,PLEASANT STREET,50,54.0
272710,PLEASANT STREET,50,51.0
272711,PLEASANT STREET,50,51.0
272712,PLEASANT STREET,50,51.0
272713,PLEASANT STREET,50,51.0
272714,PLEASANT STREET,50,51.0
272715,PLEASANT STREET,50,51.0
272717,PLEASANT STREET,50,51.0
272718,CENTER STREET,244,53.0
272735,FOREST STREET,336,33.0
272736,FOREST STREET,336,33.0
272737,FOREST STREET,336,33.0
272738,FOREST STREET,336,33.0
272739,FOREST STREET,336,33.0
272740,FOREST STREET,336,33.0
272741,FOREST STREET,336,33.0
272742,FOREST STREET,336,33.0
272743,NANTASKET AVENUE,142,83.0
272744,MAIN STREET,142,50.0
272745,WINTER STREET,336,33.0
272746,KILBY STREET,131,54.0
272753,CENTRAL STREET,136,33.0
272754,CENTRAL STREET,136,33.0
272757,MAIN STREET,208,36.0
272761,WASHINGTON STREET,220,83.0
272762,WASHINGTON STREET,220,83.0
272763,WASHINGTON STREET,220,83.0
272766,WEST STREET,350,30.0
272767,WASHINGTON STREET,220,83.0
272768,WASHINGTON STREET,220,83.0
272769,WASHINGTON STREET,220,83.0
272770,WASHINGTON STREET,220,83.0
272771,WASHINGTON STREET,220,83.0
272772,WASHINGTON STREET,220,83.0
272776,GROVE STREET,25,36.0
272777,GROVE STREET,25,36.0
272778,GROVE STREET,25,36.0
272779,GROVE STREET,25,36.0
272780,GROVE STREET,25,36.0
272781,VILLAGE STREET,177,82.0
272782,VILLAGE STREET,177,82.0
272783,VILLAGE STREET,177,82.0
272784,VILLAGE STREET,177,82.0
272793,BOARDLEY ROAD,261,42.0
272794,BOARDLEY ROAD,261,42.0
272795,BOARDLEY ROAD,261,42.0
272796,BOARDLEY ROAD,261,39.0
272797,BOARDLEY ROAD,261,39.0
272798,BOARDLEY ROAD,261,39.0
272799,BOARDLEY ROAD,261,42.0
272803,VILLAGE STREET,177,82.0
272804,NORTH STREET,99,33.0
272805,PARK STREET,350,39.0
272806,PARK STREET,350,36.0
272807,PARK STREET,350,36.0
272808,PARK STREET,350,36.0
272812,NORTH STREET,307,27.0
272813,NORTH STREET,307,27.0
272814,NORTH STREET,307,27.0
272815,NORTH STREET,307,27.0
272816,NORTH STREET,307,27.0
272817,NORTH STREET,307,33.0
272821,ASH STREET,136,36.0
272822,PRENTICE STREET,136,36.0
272823,PRENTICE STREET,136,33.0
272824,PRENTICE STREET,136,33.0
272825,PRENTICE STREET,136,33.0
272826,PRENTICE STREET,136,33.0
272827,PRENTICE STREET,136,33.0
272828,PRENTICE STREET,136,36.0
272829,PRENTICE STREET,136,33.0
272832,PARK STREET,213,30.0
272833,PARK STREET,213,30.0
272836,SUMNER STREET,285,49.0
272837,SUMNER STREET,285,49.0
272838,CHESTNUT STREET,244,56.0
272839,CHESTNUT STREET,244,56.0
272840,CHESTNUT STREET,244,56.0
272841,CHESTNUT STREET,244,56.0
272842,CHESTNUT STREET,244,56.0
272843,CHESTNUT STREET,244,56.0
272844,HIGH STREET,244,53.0
272845,CHESTNUT STREET,244,56.0
272853,UNIVERSITY AVENUE,335,33.0
272854,UNIVERSITY AVENUE,335,33.0
272855,UNIVERSITY AVENUE,335,33.0
272856,BLUE HILL DRIVE,335,36.0
272861,OLD BARNSTABLE ROAD,172,36.0
272868,MOUNT AUBURN STREET,49,83.0
272869,MOUNT AUBURN STREET,49,83.0
272870,MOUNT AUBURN STREET,49,83.0
272871,MOUNT AUBURN STREET,49,77.0
272872,MOUNT AUBURN STREET,49,83.0
272873,MOUNT AUBURN STREET,49,83.0
272874,MOUNT AUBURN STREET,49,83.0
272884,WASHINGTON STREET,82,56.0
272896,WASHINGTON STREET,82,54.0
272897,WASHINGTON STREET,82,54.0
272904,WASHINGTON STREET,82,36.0
272926,PLEASANT STREET,50,51.0
272927,PLEASANT STREET,50,51.0
272930,DEAN STREET,220,83.0
272931,DEAN STREET,220,83.0
272932,PLEASANT STREET,50,51.0
272933,PLEASANT STREET,50,51.0
272934,PLEASANT STREET,50,33.0
272935,PLEASANT STREET,50,51.0
272936,PLEASANT STREET,50,51.0
272937,PEARL STREET,285,33.0
272938,PEARL STREET,285,33.0
272939,PEARL STREET,285,55.0
272940,PEARL STREET,285,55.0
272941,PEARL STREET,285,55.0
272945,PEARL STREET,285,55.0
272956,WINTER STREET,336,81.0
272957,WINTER STREET,336,36.0
272958,WINTER STREET,336,36.0
272972,COUNTRY WAY,264,56.0
272988,SOUTH STREET,175,36.0
272989,SOUTH STREET,175,33.0
272990,SOUTH STREET,175,36.0
272993,B STREET,35,80.0
272994,SUDBURY STREET,174,33.0
273005,PARK STREET,213,30.0
273021,VILLAGE STREET,177,36.0
273035,WASHINGTON STREET,220,83.0
273036,MAIN STREET,208,36.0
273037,MAIN STREET,208,33.0
273038,UNION STREET,187,54.0
273039,MAIN STREET,187,54.0
273040,UNION STREET,187,54.0
273041,PLEASANT STREET,187,57.0
273043,PULASKI BOULEVARD,25,48.0
273044,PULASKI BOULEVARD,25,48.0
273045,PULASKI BOULEVARD,25,36.0
273046,PULASKI BOULEVARD,25,39.0
273047,PULASKI BOULEVARD,25,39.0
273048,PULASKI BOULEVARD,25,36.0
273051,VILLAGE STREET,187,33.0
273052,SUMNER STREET,285,49.0
273053,SUMNER STREET,285,49.0
273054,SUMNER STREET,285,49.0
273055,SUMNER STREET,285,49.0
273058,OLD POST ROAD,266,27.0
273059,OLD POST ROAD,266,27.0
273060,OLD POST ROAD,266,27.0
273061,WALPOLE STREET,266,27.0
273062,WALPOLE STREET,266,27.0
273063,CHESTNUT STREET,244,56.0
273067,SERVICE ROAD,261,36.0
273068,MORTON STREET,35,77.0
273069,MORTON STREET,35,77.0
273070,MORTON STREET,35,77.0
273071,MORTON STREET,35,77.0
273081,NORTH STREET,99,36.0
273082,NORTH STREET,99,33.0
273083,WASHINGTON STREET,220,83.0
273084,WASHINGTON STREET,220,83.0
273085,WASHINGTON STREET,220,83.0
273090,MAPLE STREET,25,36.0
273091,MAPLE STREET,25,36.0
273093,ASPINWALL AVENUE,46,86.0
273094,ASPINWALL AVENUE,46,83.0
273095,ASPINWALL AVENUE,46,86.0
273096,ASPINWALL AVENUE,46,83.0
273097,ASPINWALL AVENUE,46,83.0
273102,WEST NEWTON STREET,35,80.0
273127,WASHINGTON STREET,82,36.0
273128,WASHINGTON STREET,82,36.0
273130,UNIVERSITY AVENUE,335,33.0
273131,UNIVERSITY AVENUE,335,33.0
273132,SERGEANT ALEXANDER F PACUSKA CIRCLE,35,55.0
273152,NORMAN AVENUE,107,33.0
273154,PEARL STREET,285,55.0
273155,PEARL STREET,285,55.0
273156,WINTER STREET,336,36.0
273157,WINTER STREET,336,36.0
273162,PEARL STREET,285,55.0
273163,PEARL STREET,285,55.0
273164,PEARL STREET,285,55.0
273165,PEARL STREET,285,49.0
273167,PEARL STREET,285,55.0
273168,PEARL STREET,285,55.0
273185,SUMMER STREET,131,83.0
273186,SUMMER STREET,131,83.0
273187,SUMMER STREET,131,83.0
273197,BEAVER DAM ROAD,264,53.0
273198,BEAVER DAM ROAD,264,53.0
273199,BEAVER DAM ROAD,264,33.0
273200,BEAVER DAM ROAD,264,33.0
273201,BEAVER DAM ROAD,264,33.0
273205,SOUTH STREET,175,36.0
273218,PARK STREET,213,30.0
273245,VILLAGE STREET,187,30.0
273246,VILLAGE STREET,187,36.0
273250,PLEASANT STREET,187,57.0
273251,WINTER STREET,307,30.0
273252,WINTER STREET,307,36.0
273253,WINTER STREET,307,36.0
273254,WINTER STREET,307,36.0
273255,MAIN STREET,208,36.0
273256,MAIN STREET,208,56.0
273260,KING STREET,101,30.0
273261,PULASKI BOULEVARD,25,30.0
273262,CHESTNUT STREET,101,36.0
273263,VILLAGE STREET,177,85.0
273264,CHESTNUT STREET,101,36.0
273265,CHESTNUT STREET,101,36.0
273276,WALPOLE STREET,266,27.0
273277,WALPOLE STREET,266,27.0
273278,WALPOLE STREET,266,27.0
273279,POND STREET,40,27.0
273280,COMMON STREET,307,79.0
273281,COMMON STREET,307,79.0
273282,COMMON STREET,307,79.0
273283,BOWDOIN STREET,35,58.0
273285,MORTON STREET,35,77.0
273286,MORTON STREET,35,77.0
273287,MORTON STREET,35,49.0
273299,PARK STREET,350,36.0
273300,PARK STREET,350,36.0
273301,PARK STREET,350,36.0
273302,PARK STREET,350,36.0
273303,NORTH STREET,307,27.0
273311,UNION STREET,101,41.8
273318,OLD STAGE ROAD,20,36.0
273319,OLD STAGE ROAD,20,36.0
273341,BLUE HILL DRIVE,335,36.0
273358,BLUE STAR MEMORIAL HIGHWAY,220,15.0
273359,SERGEANT ALEXANDER F PACUSKA CIRCLE,35,55.0
273366,NORTH STREET,307,33.0
273367,NORTH STREET,307,33.0
273368,FISHER STREET,307,45.0
273377,FISHER STREET,307,51.0
273378,FISHER STREET,307,51.0
273379,FISHER STREET,307,51.0
273380,FISHER STREET,307,51.0
273381,FISHER STREET,307,51.0
273382,FISHER STREET,307,51.0
273383,MAPLE STREET,25,36.0
273384,SHERMAN STREET,50,79.0
273387,WEST STREET,350,30.0
273391,WEST STREET,244,53.0
273392,WEST STREET,244,53.0
273393,WEST STREET,244,53.0
273394,WEST STREET,244,56.0
273433,NANTASKET AVENUE,142,55.0
273454,VILLAGE STREET,187,33.0
273455,VILLAGE STREET,187,33.0
273456,VILLAGE STREET,187,33.0
273458,PLEASANT STREET,187,30.0
273459,PLEASANT STREET,187,48.0
273464,NORFOLK STREET,136,33.0
273465,COCASSET STREET,99,33.0
273466,COCASSET STREET,99,79.0
273467,COCASSET STREET,99,51.0
273468,COCASSET STREET,99,33.0
273469,COCASSET STREET,99,33.0
273470,COCASSET STREET,99,33.0
273471,COCASSET STREET,99,51.0
273472,COCASSET STREET,99,79.0
273473,COCASSET STREET,99,51.0
273474,COCASSET STREET,99,79.0
273476,KING STREET,101,30.0
273477,KING STREET,101,30.0
273490,HOLLISTON STREET,177,56.0
273491,BROAD STREET,258,82.0
273492,BAY ROAD,266,27.0
273493,BAY ROAD,266,27.0
273494,BAY ROAD,266,27.0
273495,WEST WATER STREET,305,86.0
273496,MAIN STREET,305,86.0
273497,NORTH AVENUE,305,86.0
273498,ALBION STREET,305,86.0
273499,WEST WATER STREET,305,86.0
273500,NORTH AVENUE,305,86.0
273501,MAIN STREET,305,86.0
273502,MAIN STREET,305,86.0
273503,ALBION STREET,305,86.0
273504,ALBION STREET,305,86.0
273505,ALBION STREET,305,86.0
273510,EAST STREET,73,51.0
273511,EAST STREET,73,79.0
273513,FISHER STREET,307,45.0
273514,FISHER STREET,307,45.0
273515,FISHER STREET,307,45.0
273516,FISHER STREET,307,45.0
273517,FISHER STREET,307,45.0
273518,FISHER STREET,307,51.0
273519,FISHER STREET,307,51.0
273520,DEDHAM STREET,50,51.0
273521,DEDHAM STREET,50,33.0
273522,DEDHAM STREET,50,33.0
273523,DEDHAM STREET,50,33.0
273524,DEDHAM STREET,50,33.0
273525,DEDHAM STREET,50,33.0
273526,WASHINGTON STREET,307,81.0
273527,WASHINGTON STREET,307,51.0
273528,WASHINGTON STREET,307,51.0
273539,DEAN STREET,220,83.0
273552,RIVER STREET,35,77.0
273553,RIVER STREET,35,77.0
273554,RIVER STREET,35,77.0
273555,RIVER STREET,35,77.0
273574,B STREET,35,58.0
273579,DEDHAM STREET,50,33.0
273580,DEDHAM STREET,50,33.0
273581,DEDHAM STREET,50,33.0
273582,DEDHAM STREET,50,33.0
273585,DEDHAM STREET,50,51.0
273586,DEDHAM STREET,50,51.0
273587,DEDHAM STREET,50,51.0
273588,DEDHAM STREET,50,51.0
273597,WASHINGTON STREET,220,83.0
273598,WEST STREET,350,30.0
273611,WASHINGTON STREET,220,83.0
273612,WASHINGTON STREET,220,83.0
273613,WASHINGTON STREET,220,83.0
273647,NANTASKET AVENUE,142,55.0
273654,NANTASKET AVENUE,142,83.0
273655,NANTASKET AVENUE,142,55.0
273656,NANTASKET AVENUE,142,55.0
273657,NANTASKET AVENUE,142,55.0
273658,NANTASKET AVENUE,142,55.0
273659,NANTASKET AVENUE,142,55.0
273660,NANTASKET AVENUE,142,55.0
273663,NANTASKET AVENUE,142,55.0
273664,NANTASKET AVENUE,142,55.0
273665,NANTASKET AVENUE,142,83.0
273666,HIGH STREET,131,36.0
273694,VILLAGE STREET,177,87.0
273697,KING STREET,101,30.0
273698,KING STREET,101,30.0
273699,KING STREET,101,30.0
273700,WASHINGTON STREET,101,30.0
273701,WASHINGTON STREET,101,30.0
273702,WASHINGTON STREET,101,30.0
273703,WASHINGTON STREET,101,30.0
273704,WASHINGTON STREET,101,30.0
273705,WASHINGTON STREET,101,30.0
273706,WASHINGTON STREET,101,30.0
273707,WALPOLE STREET,266,49.0
273708,WASHINGTON STREET,101,30.0
273709,CENTRAL STREET,136,33.0
273710,BAY ROAD,266,27.0
273711,BAY ROAD,266,33.0
273712,BAY ROAD,266,33.0
273713,BAY ROAD,266,33.0
273714,BAY ROAD,266,33.0
273715,BAY ROAD,266,33.0
273716,BAY ROAD,266,33.0
273717,BAY ROAD,266,33.0
273718,NORTH STREET,244,45.0
273719,NORTH STREET,244,45.0
273720,NORTH STREET,244,45.0
273721,NORTH STREET,244,45.0
273722,BAY ROAD,266,27.0
273723,BAY ROAD,285,36.0
273724,ALBION STREET,305,86.0
273725,MAIN STREET,305,83.0
273726,MAIN STREET,305,83.0
273736,SOUTHBRIDGE ROAD,311,54.0
273737,CAMBRIDGE STREET,348,83.0
273738,DEDHAM STREET,50,33.0
273739,DEDHAM STREET,50,33.0
273740,DEDHAM STREET,50,33.0
273741,FISHER STREET,307,51.0
273744,WASHINGTON STREET,307,51.0
273745,WASHINGTON STREET,307,51.0
273746,WASHINGTON STREET,307,51.0
273747,WASHINGTON STREET,307,51.0
273748,WASHINGTON STREET,307,51.0
273749,WASHINGTON STREET,307,51.0
273750,WASHINGTON STREET,307,51.0
273751,WASHINGTON STREET,307,51.0
273752,WASHINGTON STREET,307,51.0
273759,UNION STREET,101,41.8
273760,UNION STREET,101,47.8
273761,UNION STREET,101,47.8
273762,UNION STREET,101,47.8
273763,UNION STREET,101,47.8
273764,UNION STREET,101,47.8
273765,UNION STREET,101,46.4
273785,ADAMS STREET,35,83.0
273786,RIVER STREET,35,77.0
273787,RIVER STREET,35,77.0
273790,HILL STREET,216,53.0
273791,HILL STREET,216,53.0
273792,HILL STREET,216,83.0
273793,HILL STREET,216,55.0
273794,HILL STREET,216,55.0
273800,DEDHAM STREET,50,51.0
273801,DEDHAM STREET,50,51.0
273802,DEDHAM STREET,50,51.0
273853,POND STREET,40,27.0
273866,HIGH STREET,131,36.0
273871,LEXINGTON STREET,48,33.0
273872,LEXINGTON STREET,48,33.0
273875,NANTASKET AVENUE,142,55.0
273876,NANTASKET AVENUE,142,55.0
273877,NANTASKET AVENUE,142,55.0
273881,NANTASKET AVENUE,142,83.0
273882,NANTASKET AVENUE,142,83.0
273883,NANTASKET AVENUE,142,83.0
273884,NANTASKET AVENUE,142,83.0
273885,NANTASKET AVENUE,142,83.0
273886,NANTASKET AVENUE,142,83.0
273887,NANTASKET AVENUE,142,83.0
273888,NANTASKET AVENUE,142,83.0
273892,NANTASKET AVENUE,142,83.0
273893,NANTASKET AVENUE,142,83.0
273894,NANTASKET AVENUE,142,83.0
273895,NANTASKET AVENUE,142,83.0
273896,PLEASANT STREET,187,57.0
273897,PLEASANT STREET,187,57.0
273898,PLEASANT STREET,187,39.0
273899,DEAN STREET,187,36.0
273900,DEAN STREET,187,36.0
273901,DEAN STREET,208,36.0
273902,MYRTLE STREET,208,36.0
273903,MYRTLE STREET,208,36.0
273904,MYRTLE STREET,208,36.0
273905,MYRTLE STREET,208,36.0
273909,VILLAGE STREET,177,82.0
273910,VILLAGE STREET,177,82.0
273924,KING STREET,101,30.0
273925,KING STREET,101,30.0
273926,CENTRAL STREET,136,75.8
273927,CENTRAL STREET,136,78.8
273928,CENTRAL STREET,136,78.8
273929,CENTRAL STREET,136,78.8
273930,CENTRAL STREET,136,33.0
273931,CENTRAL STREET,136,33.0
273932,CENTRAL STREET,136,33.0
273933,CENTRAL STREET,136,33.0
273934,CENTRAL STREET,136,33.0
273935,CENTRAL STREET,136,33.0
273936,CENTRAL STREET,136,33.0
273937,MECHANIC STREET,99,73.0
273938,CENTRAL STREET,136,33.0
273939,MAIN STREET,305,83.0
273940,ALBION STREET,305,86.0
273941,ALBION STREET,305,86.0
273942,ALBION STREET,305,86.0
273943,ELM STREET,305,52.0
273944,MAIN STREET,165,55.0
273945,MASHPEE NECK ROAD,172,36.0
273946,MASHPEE NECK ROAD,172,36.0
273947,MASHPEE NECK ROAD,172,36.0
273948,MASHPEE NECK ROAD,172,36.0
273949,MASHPEE NECK ROAD,172,36.0
273950,MASHPEE NECK ROAD,172,36.0
273953,CAMBRIDGE STREET,348,83.0
273967,WASHINGTON STREET,307,51.0
273968,WASHINGTON STREET,307,51.0
273969,WASHINGTON STREET,307,51.0
273970,WASHINGTON STREET,307,51.0
273982,UNION STREET,101,33.0
273983,UNION STREET,101,33.0
273984,UNION STREET,101,33.0
273985,UNION STREET,101,33.0
274011,CONNECTOR TO ELIOT BRIDGE,49,49.0
274075,HIGH STREET,131,36.0
274079,HIGH STREET,131,82.0
274080,HIGH STREET,131,54.0
274081,HIGH STREET,131,54.0
274082,HIGH STREET,131,54.0
274083,HIGH STREET,131,82.0
274084,HIGH STREET,131,82.0
274085,HIGH STREET,131,36.0
274086,HIGH STREET,131,36.0
274087,HIGH STREET,131,36.0
274088,HIGH STREET,131,36.0
274089,HIGH STREET,131,36.0
274103,NANTASKET AVENUE,142,83.0
274104,NANTASKET AVENUE,142,83.0
274105,NANTASKET AVENUE,142,83.0
274106,GROVE STREET,35,55.0
274107,CENTRE STREET,35,84.0
274108,CENTRE STREET,35,84.0
274109,NANTASKET AVENUE,142,83.0
274124,VILLAGE STREET,177,87.0
274125,VILLAGE STREET,177,87.0
274126,VILLAGE STREET,177,87.0
274127,VILLAGE STREET,177,87.0
274128,VILLAGE STREET,177,82.0
274129,VILLAGE STREET,177,82.0
274130,VILLAGE STREET,177,36.0
274131,VILLAGE STREET,177,82.0
274132,VILLAGE STREET,177,36.0
274133,KING STREET,101,36.0
274134,VILLAGE STREET,177,82.0
274135,VILLAGE STREET,177,82.0
274137,CONGRESS STREET,185,36.0
274138,CONGRESS STREET,185,36.0
274139,WASHINGTON STREET,101,30.0
274140,WASHINGTON STREET,101,30.0
274141,CHESTNUT STREET,101,30.0
274142,CHESTNUT STREET,101,30.0
274144,MAIN STREET,208,36.0
274145,COMMON STREET,307,51.0
274146,COMMON STREET,307,79.0
274147,COMMON STREET,307,45.0
274148,COMMON STREET,307,45.0
274149,MAIN STREET,208,36.0
274150,MAIN STREET,208,36.0
274151,MAIN STREET,208,36.0
274152,CENTRAL STREET,136,36.0
274153,PULASKI BOULEVARD,25,48.0
274154,HIGHLAND STREET,285,36.0
274155,HIGHLAND STREET,285,36.0
274156,HIGHLAND STREET,285,36.0
274157,SCANLON DRIVE,244,33.0
274158,HIGH STREET,244,33.0
274159,HIGH STREET,244,53.0
274160,HIGH STREET,244,53.0
274161,HIGH STREET,244,53.0
274162,HIGH STREET,244,53.0
274163,HIGH STREET,244,53.0
274164,HIGH STREET,244,53.0
274165,SUMNER STREET,285,49.0
274166,SUMNER STREET,285,49.0
274168,OLD BARNSTABLE ROAD,96,36.0
274169,OLD BARNSTABLE ROAD,96,36.0
274170,OLD BARNSTABLE ROAD,96,36.0
274172,OLD BARNSTABLE ROAD,172,36.0
274173,OLD BARNSTABLE ROAD,172,36.0
274174,OLD BARNSTABLE ROAD,172,36.0
274179,OLD BARNSTABLE ROAD,172,33.0
274180,OLD BARNSTABLE ROAD,172,33.0
274183,WASHINGTON STREET,307,45.0
274184,WASHINGTON STREET,307,45.0
274185,WASHINGTON STREET,307,45.0
274186,WASHINGTON STREET,307,45.0
274187,WASHINGTON STREET,307,54.0
274191,WASHINGTON STREET,307,27.0
274192,WASHINGTON STREET,307,45.0
274193,WASHINGTON STREET,307,45.0
274194,WASHINGTON STREET,307,51.0
274195,NORTH STREET,99,39.0
274196,NORTH STREET ROTARY,99,39.0
274197,DEAN STREET,220,83.0
274198,DEAN STREET,220,83.0
274199,DEAN STREET,220,83.0
274200,DEAN STREET,220,83.0
274212,WEST STREET,350,30.0
274213,WEST STREET,350,30.0
274214,WEST STREET,350,30.0
274229,VILLAGE STREET,177,36.0
274230,VILLAGE STREET,177,82.0
274231,VILLAGE STREET,187,30.0
274232,VILLAGE STREET,187,48.0
274233,VILLAGE STREET,187,48.0
274234,VILLAGE STREET,187,48.0
274235,VILLAGE STREET,187,48.0
274236,VILLAGE STREET,187,48.0
274237,WASHINGTON STREET,101,36.0
274238,WASHINGTON STREET,101,36.0
274239,MOUNT AUBURN STREET,49,77.0
274240,MOUNT AUBURN STREET,49,83.0
274241,MOUNT AUBURN STREET,49,83.0
274263,LAGRANGE STREET,46,51.0
274279,CENTRE STREET,35,24.0
274280,CENTRE STREET,35,46.0
274290,PERKINS STREET,35,53.0
274291,PERKINS STREET,35,83.0
274292,PERKINS STREET,35,83.0
274295,PERKINS STREET,35,58.0
274296,PERKINS STREET,35,53.0
274324,CEDAR STREET,73,85.0
274325,GROVE STREET,35,49.0
274327,CENTRE STREET,35,84.0
274329,RUSTCRAFT ROAD,73,33.0
274330,ELM STREET,73,33.0
274331,ELM STREET,73,33.0
274332,ELM STREET,73,33.0
274333,RUSTCRAFT ROAD,73,33.0
274334,ELM STREET,73,36.0
274335,RUSTCRAFT ROAD,73,36.0
274342,WILLARD STREET,243,83.0
274350,BUSSEY STREET,73,81.0
274351,BUSSEY STREET,73,81.0
274352,RAMP-RT 93 SB TO SQUANTUM ST,189,42.0
274354,ADAMS STREET,35,83.0
274355,ADAMS STREET,35,83.0
274356,ADAMS STREET,35,83.0
274357,CONGRESS STREET,185,84.0
274358,CONGRESS STREET,185,81.0
274359,CONGRESS STREET,185,84.0
274360,CONGRESS STREET,185,36.0
274364,HOLLISTON STREET,177,56.0
274367,MAIN STREET,208,36.0
274368,MAIN STREET,208,36.0
274369,MAIN STREET,208,36.0
274370,MAIN STREET,208,36.0
274371,PULASKI BOULEVARD,25,48.0
274372,PULASKI BOULEVARD,25,48.0
274373,PULASKI BOULEVARD,25,57.0
274374,PULASKI BOULEVARD,25,48.0
274375,PULASKI BOULEVARD,25,48.0
274376,PULASKI BOULEVARD,25,48.0
274377,SOUTH MAIN STREET,266,77.0
274378,SOUTH MAIN STREET,266,49.0
274379,SOUTH MAIN STREET,266,49.0
274380,PULASKI BOULEVARD,25,54.0
274381,PULASKI BOULEVARD,25,54.0
274382,SUMNER STREET,285,49.0
274383,SUMNER STREET,285,49.0
274395,SERVICE ROAD,261,30.0
274396,SERVICE ROAD,261,36.0
274405,WASHINGTON STREET,82,84.0
274406,WASHINGTON STREET,82,84.0
274411,NORTH STREET ROTARY,99,39.0
274412,DEAN STREET,220,83.0
274413,NORTH STREET,99,33.0
274414,NORTH STREET,99,33.0
274415,NORTH STREET,99,33.0
274416,NORTH STREET,99,33.0
274417,NORTH STREET,99,39.0
274420,NORTH STREET,99,33.0
274421,NORTH STREET,99,36.0
274422,NORTH STREET,99,33.0
274423,NORTH STREET,99,33.0
